product_brand_name,order_date,kegs_delivered|sum,nr_usd|sum,product_cost|sum,total_discount|sum,price_discount|sum,coupon_discount|sum,total_price|sum,growth_rate_population_age_bracket_15_64_annual,population_age_bracket_15_64_annual,disposable_personal_income_lcu_annual,unemployment_rate_quarter,real_private_consumption_growth_rate_year_on_year_quarter,nominal_private_consumption_lcu_quarter,consumer_price_index_year_on_year_percent_change_month,nominal_total_consumption_in_lcu_growth_rate_year_on_year_quarter,interest_rate_short_term_month,avg_t,precipitation,Boxing_Day,Boxing_Day_Observed,Christmas_Day,Christmas_Day_Observed,Easter_Monday,Good_Friday,Late_Summer_Bank_Holiday,May_Day,New_Years_Day,New_Years_Day_Observed,Platinum_Jubilee_of_Elizabeth_II,Spring_Bank_Holiday,abv,holiday_week,holiday_flag,week_of_quarter,Budweiser|sum,Jupiler|sum,Stella|sum,Corona|sum,Hertog|sum,BrewDog|sum,Tennent|sum,Leffe|sum,Lowenbrau|sum,Spaten|sum
Leffe,2021-11-15,1657.0,33.25,10.67,4.07,0.0,4.07,27.84,0.25,43.33,1467.96,55.1845,8.43,1413.49,2.04,9.15,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,7,2.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0
Leffe,2021-11-22,1850.0,32.35,10.58,5.55,0.0,5.55,27.6,0.25,43.33,1467.96,55.1845,8.43,1413.49,2.04,9.15,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,8,6.0,7.0,7.0,7.0,6.0,0.0,7.0,7.0,7.0,7.0
Leffe,2021-11-29,2377.0,32.83,9.88,4.34,0.0,4.34,25.77,0.25,43.33,1467.96,55.1845,8.43,1413.49,2.04,9.15,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,9,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0
Leffe,2021-12-06,1113.0,35.03,9.92,1.76,0.0,1.76,25.86,0.25,43.33,1467.96,55.1845,8.43,1413.49,2.0,9.15,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,10,6.0,6.0,7.0,7.0,7.0,6.0,3.0,4.0,7.0,5.0
Leffe,2021-12-13,2418.0,33.31,9.15,3.34,0.0,3.34,23.84,0.25,43.33,1467.96,55.1845,8.43,1413.49,2.0,9.15,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,11,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0
Leffe,2021-12-20,2655.0,34.34,9.79,2.47,0.0,2.47,25.52,0.25,43.33,1467.96,55.1845,8.43,1413.49,2.0,9.15,0.1,37.74,4.59,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,6.0,12,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Leffe,2021-12-27,1193.0,33.23,6.28,1.04,0.0,1.04,16.34,0.25,43.33,1467.96,55.1845,8.43,1413.49,2.0,9.15,0.1,37.74,4.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,46.199999999999996,-6.0,6.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leffe,2022-01-03,897.0,32.73,4.36,0.51,0.0,0.51,11.27,0.22,43.37,1489.14,54.8809,10.55,1419.46,1.93,11.02,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,-6.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leffe,2022-01-10,446.0,35.97,10.52,2.35,0.0,2.35,27.42,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.83,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,2,3.0,6.0,6.0,5.0,6.0,2.0,5.0,4.0,6.0,6.0
Leffe,2022-01-17,820.0,34.82,8.16,1.89,0.0,1.89,21.26,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.83,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,3,7.0,7.0,7.0,5.0,7.0,5.0,6.0,4.0,7.0,6.0
Leffe,2022-01-24,1081.0,34.64,9.51,3.4,0.0,3.4,24.8,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.83,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,4,5.0,5.0,7.0,6.0,7.0,5.0,7.0,6.0,6.0,5.0
Leffe,2022-01-31,1635.0,34.06,9.92,3.84,0.0,3.84,25.87,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.83,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,5,3.0,1.0,7.0,3.0,2.0,0.0,7.0,7.0,7.0,2.0
Leffe,2022-02-07,849.0,35.04,8.14,1.89,0.0,1.89,21.18,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.75,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,6,6.0,0.0,3.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0
Leffe,2022-02-14,602.0,35.78,9.5,1.78,0.0,1.78,24.74,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.75,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,7,7.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0
Leffe,2022-02-21,654.0,35.98,9.69,1.76,0.0,1.76,25.25,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.75,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,8,3.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0
Leffe,2022-02-28,1628.0,34.83,7.7,2.57,0.0,2.57,20.2,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.75,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,9,2.0,6.0,7.0,6.0,0.0,7.0,0.0,0.0,2.0,2.0
Leffe,2022-03-07,461.0,39.58,10.28,3.23,0.0,3.23,29.94,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.68,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,10,0.0,2.0,7.0,2.0,0.0,3.0,6.0,0.0,0.0,6.0
Leffe,2022-03-14,675.0,38.75,10.21,4.96,0.0,4.96,29.75,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.68,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,11,1.0,0.0,5.0,6.0,0.0,6.0,2.0,6.0,0.0,2.0
Leffe,2022-03-21,1270.0,38.18,8.58,3.86,0.0,3.86,24.98,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.68,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,12,1.0,0.0,1.0,2.0,0.0,2.0,6.0,7.0,0.0,6.0
Leffe,2022-03-28,663.0,38.32,9.6,4.44,0.0,4.44,27.98,0.19,43.41,1517.38,54.4761,13.39,1427.41,1.68,13.5,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,13,0.0,6.0,2.0,0.0,6.0,1.0,2.0,2.0,6.0,2.0
Leffe,2022-04-04,556.0,39.12,10.9,3.75,0.0,3.75,31.74,0.19,43.41,1517.38,53.9833,10.23,1435.01,1.65,10.68,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,1,6.0,2.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0
Leffe,2022-04-11,684.0,39.84,9.39,2.43,0.0,2.43,27.36,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.63,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,4.0,2,4.0,0.0,4.0,3.0,0.0,6.0,6.0,0.0,0.0,6.0
Leffe,2022-04-18,823.0,38.2,9.89,5.52,0.0,5.52,28.85,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.63,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,-4.0,0.0,3,1.0,6.0,6.0,7.0,0.0,7.0,2.0,6.0,0.0,7.0
Leffe,2022-04-25,680.0,38.24,9.06,3.8,0.0,3.8,26.38,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.63,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,2.0,4,7.0,2.0,4.0,3.0,6.0,2.0,0.0,2.0,6.0,2.0
Leffe,2022-05-02,608.0,39.61,9.17,2.54,0.0,2.54,26.68,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.62,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,-2.0,0.0,5,4.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0
Leffe,2022-05-09,781.0,37.23,6.44,2.97,0.0,2.97,18.66,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.6,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,6,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
Leffe,2022-05-16,471.0,39.25,11.09,4.49,0.0,4.49,32.29,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.6,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,7,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Leffe,2022-05-23,809.0,39.05,11.1,4.8,0.0,4.8,32.37,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.6,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,8,1.0,6.0,7.0,6.0,0.0,3.0,0.0,6.0,0.0,6.0
Leffe,2022-05-30,1646.0,37.25,6.7,3.04,0.0,3.04,19.44,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.6,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,46.199999999999996,0.0,4.0,9,3.0,7.0,7.0,7.0,0.0,6.0,0.0,7.0,0.0,7.0
Leffe,2022-06-06,464.0,38.79,10.4,4.48,0.0,4.48,30.32,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.58,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,-4.0,0.0,10,6.0,2.0,3.0,2.0,0.0,4.0,0.0,2.0,6.0,2.0
Leffe,2022-06-13,548.0,38.11,8.57,3.4,0.0,3.4,24.92,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.57,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,11,3.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,2.0,3.0
Leffe,2022-06-20,0.0,32.058461538461536,9.546153846153846,4.086153846153847,0.0,4.086153846153847,24.030769230769234,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.57,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,12,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0
Leffe,2022-06-27,0.0,32.76230769230769,9.082307692307692,3.32,0.0,3.32,23.00384615384615,0.19,43.41,1517.38,53.613699999999994,7.86,1440.71,1.57,8.57,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,13,1.8461538461538463,2.0,2.3076923076923075,1.9230769230769231,2.0,0.07692307692307693,0.5384615384615384,2.0,1.9230769230769231,1.7692307692307692
Leffe,2022-07-04,0.0,33.23642857142857,9.42,2.9400000000000004,0.0,2.9400000000000004,23.94214285714286,0.19,43.41,1517.38,53.323699999999995,4.67,1449.79,1.55,6.12,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,1,1.9285714285714286,1.2142857142857142,2.0,1.7142857142857142,1.1428571428571428,0.0,0.5,1.2142857142857142,1.3571428571428572,1.0
Leffe,2022-07-11,0.0,30.262857142857143,8.072142857142858,2.8428571428571425,0.0,2.8428571428571425,20.39428571428571,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.54,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,2,1.7857142857142858,1.5714285714285714,2.357142857142857,1.9285714285714286,1.1428571428571428,0.5714285714285714,1.2142857142857142,1.8571428571428572,1.2857142857142858,1.9285714285714286
Leffe,2022-07-18,0.0,32.262142857142855,9.27142857142857,3.6457142857142855,0.0,3.6457142857142855,23.412142857142857,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.54,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,3,2.2142857142857144,2.5,2.7142857142857144,2.0714285714285716,1.1428571428571428,0.8571428571428571,1.0714285714285714,2.642857142857143,1.9285714285714286,2.142857142857143
Leffe,2022-07-25,0.0,31.95357142857143,9.012857142857143,3.867142857142857,0.0,3.867142857142857,22.672142857142855,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.54,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,4,3.142857142857143,2.7857142857142856,4.142857142857143,2.7142857142857144,2.357142857142857,0.5,1.2142857142857142,3.7142857142857144,3.0,1.8571428571428572
Leffe,2022-08-01,0.0,32.221428571428575,9.339285714285714,3.702142857142857,0.0,3.702142857142857,23.62,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.53,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,5,3.142857142857143,2.4285714285714284,4.285714285714286,3.2142857142857144,1.9285714285714286,0.0,1.0,3.142857142857143,2.857142857142857,2.2857142857142856
Leffe,2022-08-08,0.0,32.03071428571428,8.98,3.5235714285714286,0.0,3.5235714285714286,22.430000000000003,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.48,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,6,3.0,2.5714285714285716,3.9285714285714284,2.642857142857143,1.8571428571428572,0.07142857142857142,1.4285714285714286,3.2857142857142856,2.4285714285714284,2.2857142857142856
Leffe,2022-08-15,0.0,32.1,9.407142857142857,4.137857142857143,0.0,4.137857142857143,23.477857142857143,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.48,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,7,2.357142857142857,2.2857142857142856,3.2142857142857144,2.2857142857142856,2.0714285714285716,0.5,1.0714285714285714,3.142857142857143,2.357142857142857,1.3571428571428572
Leffe,2022-08-22,0.0,31.943571428571428,9.415000000000001,4.036428571428571,0.0,4.036428571428571,23.771428571428572,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.48,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,2.0,8,2.142857142857143,2.9285714285714284,4.071428571428571,3.357142857142857,1.6428571428571428,0.6428571428571429,1.1428571428571428,3.7142857142857144,2.5,3.0714285714285716
Leffe,2022-08-29,0.0,31.564285714285713,9.17357142857143,4.482857142857143,0.0,4.482857142857143,23.110714285714284,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.48,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,-2.0,0.0,9,3.0714285714285716,4.0,4.214285714285714,3.9285714285714284,1.6428571428571428,1.0,1.0714285714285714,3.7142857142857144,2.7857142857142856,2.7857142857142856
Leffe,2022-09-05,0.0,32.22571428571428,9.800714285714283,4.1571428571428575,0.0,4.1571428571428575,24.930714285714284,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.46,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,10,3.5,2.642857142857143,3.9285714285714284,3.7142857142857144,2.5714285714285716,0.9285714285714286,1.0714285714285714,2.9285714285714284,3.5714285714285716,2.9285714285714284
Leffe,2022-09-12,0.0,33.45142857142857,10.092142857142857,4.256428571428571,0.0,4.256428571428571,25.66142857142857,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.45,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,11,3.357142857142857,3.642857142857143,3.5714285714285716,3.7857142857142856,1.8571428571428572,1.2857142857142858,1.2857142857142858,3.357142857142857,2.857142857142857,3.357142857142857
Leffe,2022-09-19,0.0,32.058461538461536,9.546153846153846,4.086153846153847,0.0,4.086153846153847,24.030769230769234,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.45,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,12,2.7142857142857144,2.9285714285714284,3.142857142857143,3.0714285714285716,2.2857142857142856,0.42857142857142855,1.0,3.5714285714285716,2.5,3.0
Leffe,2022-09-26,0.0,32.76230769230769,9.082307692307692,3.32,0.0,3.32,23.00384615384615,0.19,43.41,1517.38,53.1062,2.27,1456.6,1.45,4.29,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,13,1.8461538461538463,2.0,2.3076923076923075,1.9230769230769231,2.0,0.07692307692307693,0.5384615384615384,2.0,1.9230769230769231,1.7692307692307692
Leffe,2022-10-03,0.0,33.23642857142857,9.42,2.9400000000000004,0.0,2.9400000000000004,23.94214285714286,0.19,43.41,1517.38,52.9412,2.27,1464.13,1.44,4.21,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,1,1.9285714285714286,1.2142857142857142,2.0,1.7142857142857142,1.1428571428571428,0.0,0.5,1.2142857142857142,1.3571428571428572,1.0
Leffe,2022-10-10,0.0,30.262857142857143,8.072142857142858,2.8428571428571425,0.0,2.8428571428571425,20.39428571428571,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.42,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,2,1.7857142857142858,1.5714285714285714,2.357142857142857,1.9285714285714286,1.1428571428571428,0.5714285714285714,1.2142857142857142,1.8571428571428572,1.2857142857142858,1.9285714285714286
Leffe,2022-10-17,0.0,32.262142857142855,9.27142857142857,3.6457142857142855,0.0,3.6457142857142855,23.412142857142857,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.42,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,3,2.2142857142857144,2.5,2.7142857142857144,2.0714285714285716,1.1428571428571428,0.8571428571428571,1.0714285714285714,2.642857142857143,1.9285714285714286,2.142857142857143
Leffe,2022-10-24,0.0,31.95357142857143,9.012857142857143,3.867142857142857,0.0,3.867142857142857,22.672142857142855,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.42,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,4,3.142857142857143,2.7857142857142856,4.142857142857143,2.7142857142857144,2.357142857142857,0.5,1.2142857142857142,3.7142857142857144,3.0,1.8571428571428572
Leffe,2022-10-31,0.0,32.221428571428575,9.339285714285714,3.702142857142857,0.0,3.702142857142857,23.62,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.42,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,5,3.142857142857143,2.4285714285714284,4.285714285714286,3.2142857142857144,1.9285714285714286,0.0,1.0,3.142857142857143,2.857142857142857,2.2857142857142856
Leffe,2022-11-07,0.0,32.03071428571428,8.98,3.5235714285714286,0.0,3.5235714285714286,22.430000000000003,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.44,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,6,3.0,2.5714285714285716,3.9285714285714284,2.642857142857143,1.8571428571428572,0.07142857142857142,1.4285714285714286,3.2857142857142856,2.4285714285714284,2.2857142857142856
Leffe,2022-11-14,0.0,32.1,9.407142857142857,4.137857142857143,0.0,4.137857142857143,23.477857142857143,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.44,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,7,2.357142857142857,2.2857142857142856,3.2142857142857144,2.2857142857142856,2.0714285714285716,0.5,1.0714285714285714,3.142857142857143,2.357142857142857,1.3571428571428572
Leffe,2022-11-21,0.0,31.943571428571428,9.415000000000001,4.036428571428571,0.0,4.036428571428571,23.771428571428572,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.44,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,8,2.142857142857143,2.9285714285714284,4.071428571428571,3.357142857142857,1.6428571428571428,0.6428571428571429,1.1428571428571428,3.7142857142857144,2.5,3.0714285714285716
Leffe,2022-11-28,0.0,31.564285714285713,9.17357142857143,4.482857142857143,0.0,4.482857142857143,23.110714285714284,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.44,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,9,3.0714285714285716,4.0,4.214285714285714,3.9285714285714284,1.6428571428571428,1.0,1.0714285714285714,3.7142857142857144,2.7857142857142856,2.7857142857142856
Leffe,2022-12-05,0.0,32.22571428571428,9.800714285714283,4.1571428571428575,0.0,4.1571428571428575,24.930714285714284,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.45,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,10,3.5,2.642857142857143,3.9285714285714284,3.7142857142857144,2.5714285714285716,0.9285714285714286,1.0714285714285714,2.9285714285714284,3.5714285714285716,2.9285714285714284
Leffe,2022-12-12,0.0,33.45142857142857,10.092142857142857,4.256428571428571,0.0,4.256428571428571,25.66142857142857,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.45,4.1,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,0.0,11,3.357142857142857,3.642857142857143,3.5714285714285716,3.7857142857142856,1.8571428571428572,1.2857142857142858,1.2857142857142858,3.357142857142857,2.857142857142857,3.357142857142857
Leffe,2022-12-19,0.0,32.058461538461536,9.546153846153846,4.086153846153847,0.0,4.086153846153847,24.030769230769234,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.45,4.1,0.1,37.74,4.59,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,0.0,4.0,12,2.7142857142857144,2.9285714285714284,3.142857142857143,3.0714285714285716,2.2857142857142856,0.42857142857142855,1.0,3.5714285714285716,2.5,3.0
Leffe,2022-12-26,0.0,32.76230769230769,9.082307692307692,3.32,0.0,3.32,23.00384615384615,0.19,43.41,1517.38,52.7212,2.27,1474.18,1.45,4.1,0.1,37.74,4.59,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,-4.0,2.0,13,1.8461538461538463,2.0,2.3076923076923075,1.9230769230769231,2.0,0.07692307692307693,0.5384615384615384,2.0,1.9230769230769231,1.7692307692307692
Leffe,2023-01-02,0.0,33.23642857142857,9.42,2.9400000000000004,0.0,2.9400000000000004,23.94214285714286,0.17,43.43,1534.16,52.617,2.4,1480.27,1.46,4.22,0.1,37.74,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.199999999999996,-2.0,0.0,1,1.9285714285714286,1.2142857142857142,2.0,1.7142857142857142,1.1428571428571428,0.0,0.5,1.2142857142857142,1.3571428571428572,1.0
